"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4860",2339.43334506586,1.03597009494149,0.0635394545819288,16.304359263986,9.18975407778886e-60,1.73958929521669e-57
"6038",25.5655355290765,-1.00704455078536,0.214265167071599,-4.69999190511841,2.60171803575752e-06,1.76104775044593e-05
"10202",6090.40788427895,1.23748677834661,0.0652226125220124,18.9732782925394,2.8365288291409e-80,8.22851226708055e-78
"105370413",12.2325810753295,-1.3089647690017,0.297276149261721,-4.40319471391325,1.06668348318266e-05,6.48516847138025e-05
"102724945",5.01411794332178,-1.75457136960738,0.534052433040322,-3.28539158527698,0.00101840726289376,0.00415227532600095
"5427",345.002962313166,1.4894224610067,0.092653044226114,16.0752673961997,3.80348667823655e-58,6.58592883192014e-56
"105370503",6.42880095307843,-1.19422033659461,0.425676700799877,-2.80546324088347,0.00502443119557847,0.0168035214277042
"107984676",14.0147550109298,-1.22202521814382,0.308882971640735,-3.95627253795386,7.6128306041523e-05,0.000395459993499883
"57161",88.4840488056094,-1.03045773798316,0.119009085798363,-8.65864762400633,4.77394093176589e-18,1.11426874182711e-16
"105370546",6.30353108733183,-2.24015832931207,0.507877392221143,-4.41082506058204,1.0297749045382e-05,6.2795746772235e-05
"100996664",37.8765586113861,-1.17068834541964,0.183073366479409,-6.3946403998165,1.60925624522665e-10,1.96211554310195e-09
"5228",23.5937050816562,1.06968259704896,0.223503362769271,4.78597987876013,1.70155104420329e-06,1.18959454379871e-05
"107984690",4.29080005222963,1.32695425997351,0.471163268559762,2.81633639232892,0.00485747764851871,0.0163504337304042
"7043",428.175770943369,-1.02519444545306,0.0767477518435511,-13.3579736321514,1.06421907825295e-40,1.02463196340242e-38
"283575",16.2970270915293,-1.37670084973756,0.280050268219563,-4.91590619959059,8.83727063982789e-07,6.42990600266565e-06
"283576",87.6134573073332,1.13400044744196,0.126674716478928,8.95206619728724,3.48889627088498e-19,8.88614321582186e-18
"145501",6.43258820712908,1.02897496146586,0.393692300079153,2.61365274672372,0.00895800314770205,0.0277871012790197
"56659",10.2926444139447,-1.04129211689628,0.317695805928941,-3.2776388528377,0.0010467923151403,0.00425750181050415
"8111",85.067559057558,2.71522375417826,0.173015516700508,15.6935274127947,1.67484258072721e-55,2.75080578865468e-53
"10516",4.4844766804074,-1.28309297615706,0.494094997633665,-2.59685482002872,0.00940816797413333,0.0289742517631623
"145270",240.680362759864,1.60056380192154,0.081197616478636,19.7119554900072,1.70258800668279e-86,5.76222853110205e-84
"57718",13.8927920870567,1.66992148862688,0.318936667893469,5.23590310156708,1.64180075903177e-07,1.3263256258406e-06
"5265",73.26318309867,1.43297085632393,0.152769425411802,9.37995840765417,6.59987581199712e-21,1.90867638552075e-19
"5267",2.19865599056378,1.70972137147839,0.674806808155106,2.5336457054319,0.0112882799561351,0.0339088635530111
"5104",68.7052780013143,1.47599940278395,0.140050782161039,10.5390300575883,5.70845961262672e-26,2.41495951453112e-24
"112268127",6.8038615507745,1.6193739960182,0.390885746492772,4.14283204375718,3.43043177108042e-05,0.000190848205406285
"8115",1.27818839780872,-3.03332410939955,0.971204920308189,-3.12325858937885,0.00178860527010453,0.00685990314531677
"7443",1189.80973900228,1.00604996725139,0.0858751350800457,11.7152650335121,1.06457802802641e-31,6.56891696464803e-30
"57596",20.7408765595012,1.08900709337267,0.24055665304101,4.52702961903537,5.9818558521002e-06,3.79808738397846e-05
"9834",2.63841565665976,2.09162031059571,0.709658674765593,2.9473610130766,0.00320498791525015,0.0114072850230636
"104472715",5.45667364215476,-1.52885427620274,0.45739873854612,-3.34249779757227,0.000830280141819968,0.00345619968837731
"6638",4.5638755535696,-1.98801048448395,0.535040164118882,-3.71562850381122,0.000202699215435668,0.000972442520443841
"8926",3.36048304512371,-1.80083349028076,0.601402054672187,-2.99439198168746,0.00274992407151809,0.00999431402302305
"105370753",8.48698812840219,1.11745623174035,0.328248731185203,3.4042971855689,0.000663345402655173,0.00282285125911766
"342184",696.862979655094,1.57748646850638,0.125877444039398,12.5319232571377,4.9936812474032e-36,3.71812860077484e-34
"10125",550.007008281849,1.89258928850183,0.0943160722993028,20.0664557202497,1.44982310297659e-89,5.48893197477763e-87
